"id","payment_id","region","region_code","circle","circle_code","division_name","division_code","consumer_id","consumer_name","payment_mode","payment_date","punching_date","payment_amount","status","dept_name","dept_code","govrmt_private","arrear_paid","current_bill_paid","status_on_punching","payment_cancelled_date"
261,397653,Gwalior(GR),"2370100",Guna,"2431000",Raghogarh,"2434900",H9945073640,M/S KHURANA POLYMER PVT.LTD,Virtual Account,2024-06-03,2024-06-03,4595676,Success, NA,"",PVT,0,4595676,CONNECTED,
1053,398527,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H0215604261,MS DHANWANTARI FIRMS,SBI Collect,2024-06-07,2024-06-10,756187,Success, NA,"",PVT,0,756187,CONNECTED,
2060,399713,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H0507022000,MS RAJ EVENTS AND ENTERTAINMENT,SBI Collect,2024-06-12,2024-06-14,94449,Success, NA,"",PVT,0,94449,CONNECTED,
709,398194,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H0665684705,SHRI VASUDEV DIAGNOSTICS (P)LTD,Virtual Account,2024-06-07,2024-06-07,416626,Success, NA,"",PVT,0,416626,CONNECTED,
259,397651,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H0738022000,MS  HOTEL SUDERSHAN,Virtual Account,2024-06-03,2024-06-03,163426,Success, NA,"",PVT,0,163426,CONNECTED,
644,398137,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H0768022000,MAHATAULIYA EDUCA. SOCIETY,NEFT,2024-06-06,2024-06-07,48823,Success, NA,"",PVT,0,48823,CONNECTED,
2591,400183,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H1303853482,MS KAPOOR STRIPS  BLADES CO.,Virtual Account,2024-06-27,2024-06-27,284306,Success, NA,"",PVT,265052.00,19254.00,CONNECTED,
514,398038,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H1568022000,THE DIVISIONAL ENGINEER FRS TELEPHON  EX,Virtual Account,2024-06-06,2024-06-06,997192,Success, B S N L,G05900,GOVT,0,997192,CONNECTED,
2006,399359,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H1869118466,MS  MANAS POLYMER,Virtual Account,2024-06-11,2024-06-11,1410000,Success, NA,"",PVT,352885.000,1057115.000,CONNECTED,
1998,399351,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H1869118466,MS  MANAS POLYMER,Virtual Account,2024-06-11,2024-06-11,645887,Success, NA,"",PVT,539592.000,106295.000,CONNECTED,
1772,399538,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H1927022000,MS BHOPAL TRACTORS P LTD.,Virtual Account,2024-06-12,2024-06-12,51655,Success, NA,"",PVT,0,51655,CONNECTED,
1538,399474,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2421037981,SIDDHARTH CIVICON PRIVATE LIMITED,Virtual Account,2024-06-12,2024-06-12,814488,Success,,,PVT,0,814488,CONNECTED,
1833,399213,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2421038253,HINDUSTAN PETROLEUM CORPORATION LTD ,SBI Collect,2024-06-11,2024-06-11,315722,Success,,,PVT,0,315722,CONNECTED,
308,397682,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2421038316,RELIANCE JIO INFOCOMM LIMITED,Virtual Account,2024-06-03,2024-06-03,140188,Success,,,PVT,0,140188,CONNECTED,
1615,399096,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2421038520,THE COMMISSIONER NAGAR NIGAM GWALIOR,NEFT,2024-06-10,2024-06-11,102924,Success, NAGAR NIGAM OTHER,G00113,GOVT,0,102924,CONNECTED,
783,398319,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2421038645,VAISHNO BUILDING SOLUTIONS,Virtual Account,2024-06-10,2024-06-10,130639,Success,,,PVT,0,130639,CONNECTED,
2529,400282,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2421038777,THE DEAN G R MEDICAL COLLEGE,NEFT,2024-06-11,2024-06-28,4529569,Success,,,PVT,0,4529569,CONNECTED,
1635,399524,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2421038827,SHRI SAI HOSPI CARE PRIVATE LIMITED,Virtual Account,2024-06-12,2024-06-12,9672,Success,,,PVT,0,9672,CONNECTED,
1581,399064,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2421038827,SHRI SAI HOSPI CARE PRIVATE LIMITED,Virtual Account,2024-06-11,2024-06-11,50000,Success,,,PVT,0,50000,CONNECTED,
2205,399729,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2421038828,DR SANTOSH TRIPATHI CHAIRMAN  METRO NEURO HOSPITAL,NEFT,2024-06-13,2024-06-14,14024,Success,,,PVT,0,14024,CONNECTED,
1655,399436,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2421038828,DR SANTOSH TRIPATHI CHAIRMAN  METRO NEURO HOSPITAL,NEFT,2024-06-11,2024-06-12,50000,Success,,,PVT,0,50000,CONNECTED,
2363,399913,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2568022000,MS SCINDIA INVESTMENT P.LTD.,Virtual Account,2024-06-20,2024-06-20,1290046,Success, NA,"",PVT,0,1290046,CONNECTED,
2159,399651,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2777022000,MS PARINAMITRA ELECTRICALS,E Payment,2024-06-12,2024-06-13,105495,Success, NA,"",PVT,0,105495,CONNECTED,
2752,400283,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H2782777896,G R MEDICAL COLLEGE,NEFT,2024-06-11,2024-06-28,559849,Success, NA,"",PVT,0,559849,CONNECTED,
453,397907,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H3497022000,MS  S. GUPTA  SHEETGRAH,Virtual Account,2024-06-05,2024-06-05,207642,Success, NA,"",PVT,0,207642,CONNECTED,
1346,398894,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H3668022000,THE SECRETARY  JIWAJI   CLUB,Virtual Account,2024-06-11,2024-06-11,436189,Success, NA,"",PVT,0,436189,CONNECTED,
2857,400412,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H3927022000,MS AARON  HOTELS  P LTD.,Virtual Account,2024-06-29,2024-06-29,172331,Success, NA,"",PVT,0,172331,CONNECTED,
1146,398606,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H4038022000,MS SUDHANSU FOOT CARE,Virtual Account,2024-06-10,2024-06-10,190314,Success, NA,"",PVT,0,190314,CONNECTED,
1775,399542,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H4668022000,MS HARI RAM BHATIYA FLOUR MILL,Virtual Account,2024-06-12,2024-06-13,140114,Success, NA,"",PVT,0,140114,CONNECTED,
1358,398906,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H4931109373,MS SUMEDHA VEHICALS PLTD.,Virtual Account,2024-06-11,2024-06-11,168014,Success, NA,"",PVT,0,168014,CONNECTED,
394,397967,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H4958022000,MS BHASKAR PUBLICATION AND ALLIED INDUSTRUES (P) LTD.,Virtual Account,2024-06-06,2024-06-06,517221,Success, NA,"",PVT,0,517221,CONNECTED,
1414,398962,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H5348022000,MS.PREM MOTORS P LTD.,Virtual Account,2024-06-11,2024-06-11,454917,Success, NA,"",PVT,0,454917,CONNECTED,
997,398783,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H5497022000,A. S. MOTORS  PVT. LTD.,Virtual Account,2024-06-11,2024-06-11,200681,Success, NA,"",PVT,0,200681,CONNECTED,
2190,399684,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H5672566395,MS ROYAL AUTOMOBILES PVT. LTD.,Virtual Account,2024-06-13,2024-06-13,188842,Success, NA,"",PVT,0,188842,CONNECTED,
1274,398734,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H6222435247,M/S K.R. ENTERPISES,Virtual Account,2024-06-10,2024-06-10,266102,Success, NA,"",PVT,0,266102,CONNECTED,
207,397795,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H6507022000,THE DIRECTOR CANCER HOSPITAL,Virtual Account,2024-06-04,2024-06-04,1793969,Success,HEALTH DEPARTMENT,G02500,GOVT,0,1793969,CONNECTED,
1617,399098,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H7224859442,THE EXECUTIVE ENGINEER GWALIOR DEVELOPMENT,RTGS,2024-06-10,2024-06-11,313215,Success, NAGAR NIGAM OTHER,G00113,GOVT,0,313215,CONNECTED,
375,397950,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H7397022000,THE ACCOUNTENT GENERAL AUDIT,Virtual Account,2024-06-06,2024-06-06,1358887,Success, CENTRAL GOVERNMENT OTHER DEPT.,G06000,GOVT,0,1358887,CONNECTED,
265,397657,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H7578660549,MS THE VED MANTRA,Virtual Account,2024-06-03,2024-06-03,215965,Success, NA,"",PVT,0,215965,CONNECTED,
1656,399437,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H7629938713,THE SECRETARY RAJA MAN SINGH TOMAR MUSIC ART UNIVERSITY,NEFT,2024-06-11,2024-06-12,77841,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,0,77841,CONNECTED,
1404,398952,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H7777022000,MS PREM  MOTORS,Virtual Account,2024-06-11,2024-06-11,334355,Success, NA,"",PVT,0,334355,CONNECTED,
272,397840,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H7794692685,MS RAMANAND ENTERPRISES INDIA PLTD.,Virtual Account,2024-06-05,2024-06-05,588907,Success, NA,"",PVT,0,588907,CONNECTED,
582,398112,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H7808022000,MS TERESIAN CARMAL EDUCATION,Virtual Account,2024-06-07,2024-06-07,61535,Success, NA,"",PVT,0,61535,CONNECTED,
1619,399100,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H7956406395,MS SANSAI PROPERTY  HOTELS P LTD.,E Payment,2024-06-10,2024-06-11,915129,Success, NA,"",PVT,0,915129,CONNECTED,
1301,398761,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H8553989626,MS SHIKHAR CT SCAN  DIGNOSTICS,Virtual Account,2024-06-10,2024-06-11,194376,Success, NA,"",PVT,0,194376,CONNECTED,
583,398113,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H8568022000,THE GENERAL MANAGER  STATE BANK,Virtual Account,2024-06-07,2024-06-07,188280,Success, BANK,"",GOVT,0,188280,CONNECTED,
273,397841,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H8733127435,MS RAMANAND ENTERPRISES INDIA PVT. LTD.,Virtual Account,2024-06-05,2024-06-05,980512,Success, NA,"",PVT,0,980512,CONNECTED,
271,397839,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H9018971255,RAMANAND ENTERPRISES INDIA PRIVATE LIMITED,Virtual Account,2024-06-05,2024-06-05,1782265,Success, NA,"",PVT,3029.00,1779236.00,CONNECTED,
2753,400284,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H9084117890,JAH HOSPITAL GRMC,NEFT,2024-06-11,2024-06-28,1354498,Success,HEALTH DEPARTMENT,G02500,GOVT,0,1354498,CONNECTED,
2124,399722,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H9769456265,AMBIC FOOD PRODUCT,SBI Collect,2024-06-12,2024-06-14,363367,Success, NA,"",PVT,0,363367,CONNECTED,
1947,399300,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior Central / North,"2425000",H9991441737,M/S WELCOME A REFRESHMENT SHOPPE,Virtual Account,2024-06-11,2024-06-11,70810,Success, NA,"",PVT,0,70810,CONNECTED,
1270,398730,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H0101282000,MS AMAR INDUSTRIES,Virtual Account,2024-06-10,2024-06-10,693850,Success, NA,"",PVT,0,693850,CONNECTED,
1268,398728,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H0207022000,M.P. SATE TOURISM DEVELOPMENT,Virtual Account,2024-06-10,2024-06-10,377249,Success, TOURISM,G03900,GOVT,0,377249,CONNECTED,
2701,400133,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H0307022000,MS ANJANA ASSOCIATES,Virtual Account,2024-06-27,2024-06-27,800000,Success, NA,"",PVT,715475.000,84525.000,CONNECTED,
754,398221,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H0338022000,SR.DIVL.ELECT.ENGG.CR  DIRECTOR  IRCAM,Virtual Account,2024-06-07,2024-06-07,161084,Success, RAILWAYS,G05100,GOVT,0,161084,CONNECTED,
407,397882,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H0348022000,MS  HOTEL SUNBEAM,E Payment,2024-05-29,2024-06-05,206700,Success, NA,"",PVT,176390.000,30310.000,CONNECTED,
1308,398851,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H0368022000,MS PRATAP WAHINI SAMAJ KALYAN,Virtual Account,2024-06-11,2024-06-11,158520,Success, NA,"",PVT,0,158520,CONNECTED,
200,397788,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H0468022000,MS SATGURU  PLASTIC,Virtual Account,2024-06-04,2024-06-04,45888,Success, NA,"",PVT,0,45888,CONNECTED,
579,398109,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H0690409663,DEAN COLLEGE OF AGRI  RVSKVV,Virtual Account,2024-06-07,2024-06-07,407527,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,0,407527,CONNECTED,
2048,399701,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H0727022000,MS PRESTRESSED CONCRETE IND.,Virtual Account,2024-06-14,2024-06-14,117469,Success, NA,"",PVT,4714.000,112755.000,CONNECTED,
1976,399329,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H1101282000,MS CHOCOVERYNUTRITION PRODUCT,Virtual Account,2024-06-11,2024-06-11,129025,Success, NA,"",PVT,0,129025,CONNECTED,
1699,399140,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H1468022000,MS RANGOLI PAPERS PRODUCT,Virtual Account,2024-06-11,2024-06-11,212838,Success, NA,"",PVT,0,212838,CONNECTED,
1834,399214,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H1527022000,THE DIRECTOR HEALTH MANAGEMENT,NEFT,2024-06-11,2024-06-11,102729,Success,HEALTH DEPARTMENT,G02500,GOVT,0,102729,CONNECTED,
2636,400234,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H1638022000,MS GLOBAL SPECIALITY HOSPITAL,Virtual Account,2024-06-28,2024-06-28,284976,Success, NA,"",PVT,192887.00,92089.00,CONNECTED,
1818,399559,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H1958850126,SUNLIFE  INFRATECH SUN VELLY,Virtual Account,2024-06-13,2024-06-13,750330,Success, NA,"",PVT,1655.00,748675.00,CONNECTED,
1819,399560,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H1958850126,SUNLIFE  INFRATECH SUN VELLY,Virtual Account,2024-06-13,2024-06-13,2000000,Success, NA,"",PVT,0,2000000,CONNECTED,
877,398413,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H1962741792,MS ARVIND AGARWAL ANAND,Virtual Account,2024-06-10,2024-06-10,441394,Success, NA,"",PVT,0,441394,CONNECTED,
962,398498,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2048022000,MS BHARTI TELENET,Virtual Account,2024-06-10,2024-06-10,1538537,Success, NA,"",PVT,1354.00,1537183.00,CONNECTED,
279,397847,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2107022000,THE SR. D.E.E.G   DIVISIONAL  RALLWAY,Virtual Account,2024-06-05,2024-06-05,2025467,Success, RAILWAYS,G05100,GOVT,1985419.000,40048.000,CONNECTED,
1067,398550,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2148022000,MS KANHA SHOPPING MALL PLTD,NEFT,2024-06-07,2024-06-10,253282,Success, NA,"",PVT,0,253282,CONNECTED,
1018,398799,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421000104,MPRRDA PIU GWALIOR,Virtual Account,2024-06-11,2024-06-11,107784,Success, TRANSPORT,G03100,GOVT,0,107784,CONNECTED,
1489,399029,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421037919,RSKS AUTOMOTIVES PRIVATE LIMITED,SBI Collect,2024-06-10,2024-06-11,562548,Success,,,PVT,0,562548,CONNECTED,
1703,399144,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421037957,ASHISH MISHRA,Virtual Account,2024-06-11,2024-06-11,375881,Success,,,PVT,0,375881,CONNECTED,
1614,399095,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421037971,KESHAR INFRASTRUCTURES KESHAR TOWER,E Payment,2024-06-10,2024-06-11,2185830,Success,,,PVT,0,2185830,CONNECTED,
2375,399925,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421038079,TRANAKER SMRITI SEVA NYAS ,Virtual Account,2024-06-20,2024-06-20,766410,Success,,,PVT,0,766410,CONNECTED,
1463,399001,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421038183,HARIPAL SINGH,SBI Collect,2024-06-08,2024-06-11,348597,Success,,,PVT,0,348597,CONNECTED,
441,397895,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421038219,VIMLA RAJAURIA,Virtual Account,2024-06-05,2024-06-05,214461,Success,,,PVT,0,214461,CONNECTED,
687,398172,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421038220,CHIRANJEEV HOSPITAL SERVICE PRIVATE LIMITED,Virtual Account,2024-06-07,2024-06-07,261358,Success,,,PVT,0,261358,CONNECTED,
1560,399406,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421038297,ROYALEX HOTELS PVT. LTD.,SBI Collect,2024-06-10,2024-06-12,445399,Success,,,PVT,0,445399,CONNECTED,
1849,399466,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421038354,K H FOOD PRODUCTS GWALIOR,Virtual Account,2024-06-12,2024-06-12,190946,Success,,,PVT,0,190946,CONNECTED,
2897,400453,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421038498,DISTRICT HOSPITAL MORAR,NEFT,2024-06-29,2024-06-30,1261215,Success,HEALTH DEPARTMENT,G02500,GOVT,1247981.000,13234.000,CONNECTED,
331,397705,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421038635,KARAN STAMPING PRIVATE LIMITED,Virtual Account,2024-06-03,2024-06-03,58178,Success,,,PVT,0,58178,CONNECTED,
2813,400333,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2421038697,YS CORPORATE SOLUTIONS LLP,Virtual Account,2024-06-28,2024-06-28,356976,Success,,,PVT,0,356976,CONNECTED,
645,398138,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2527022000,THE REGISTRAR M.P. HIGH COURT,NEFT,2024-06-06,2024-06-07,1212615,Success, HIGH COURT/SESSION COURT,"",GOVT,0,1212615,CONNECTED,
2086,399767,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2538022000,MS JAI MATA PACKAGING,Virtual Account,2024-06-15,2024-06-15,94438,Success, NA,"",PVT,0,94438,CONNECTED,
864,398400,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2723335309,VISHAL CHATURVEDI SO VEERENDRA SINGH CHATURVEDI,Virtual Account,2024-06-10,2024-06-10,288655,Success, NA,"",PVT,0,288655,CONNECTED,
849,398385,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2847633466,MS THE E.E RVS KRISHI VISHWA VIDHAYALA,Virtual Account,2024-06-10,2024-06-10,126358,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,0,126358,CONNECTED,
1836,399216,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2865560583,THE TRANSPORT COMMISSIONER,NEFT,2024-06-11,2024-06-11,193828,Success, TRANSPORT,G03100,GOVT,0,193828,CONNECTED,
929,398465,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2925438079,M KAY PEE  FOOD PRODUCT,Virtual Account,2024-06-10,2024-06-10,582073,Success, NA,"",PVT,0,582073,CONNECTED,
2110,399618,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2928022000,MS TAKSHILA TEXTILES P LTD.,SBI Collect,2024-06-11,2024-06-13,187733,Success, NA,"",PVT,0,187733,CONNECTED,
822,398358,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H2948022000,MS GWALIOR LUBE OIL INDUST.,Virtual Account,2024-06-10,2024-06-10,161426,Success, NA,"",PVT,0,161426,CONNECTED,
803,398339,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H3048022000,MS B.P.FOODS PVT. LTD.,Virtual Account,2024-06-10,2024-06-10,1857473,Success, NA,"",PVT,0,1857473,CONNECTED,
2504,400280,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H3096077873,THE R.T.O.,NEFT,2024-06-10,2024-06-28,79834,Success, TRANSPORT,G03100,GOVT,0,79834,CONNECTED,
897,398433,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H3107022000,MS UNIPATCH RUBBER LTD,Virtual Account,2024-06-10,2024-06-10,575358,Success, NA,"",PVT,0,575358,CONNECTED,
2310,399846,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H3148022000,THE GARRISON ENGINEER  EM  MES,E Payment,2024-06-10,2024-06-19,562473,Success, DEFENCE,G05600,GOVT,0,562473,CONNECTED,
646,398139,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H3376871083,MS ISHAN MALL LLP GWALIOR,RTGS,2024-06-06,2024-06-07,3990912,Success, NA,"",PVT,0,3990912,CONNECTED,
1230,398690,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H3638022000,MS VODAFONE IDEA LTD,Virtual Account,2024-06-10,2024-06-10,188524,Success, NA,"",PVT,0,188524,CONNECTED,
819,398355,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H3828022000,MS RADHA RANI FOOT WEARPLTD,Virtual Account,2024-06-10,2024-06-10,153514,Success, NA,"",PVT,0,153514,CONNECTED,
345,397856,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H4048022000,MS PRINCIPAL,Virtual Account,2024-06-05,2024-06-05,133416,Success, NA,"",PVT,0,133416,CONNECTED,
2399,399949,Gwalior(GR),"2370100",Gwalior City,"2429500",Gwalior East Dn,"2424900",H4148022000,MS FAIRYLAND HOTEL   RESORTS,Virtual Account,2024-06-21,2024-06-21,568305,Success, NA,"",PVT,0,568305,CONNECTED,
